external_match_id,match_number,match_date,tournament_name,stage,map_name,team_name,placement,kills,placement_points,kill_points,total_points,source_url,source_page_id,source_revision_id,source_revision_timestamp,scoring_system
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,global esports,2,6,6,6,12,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,team tamilas,3,5,5,5,10,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,gods reign,6,9,2,9,11,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,team soul,1,8,10,8,18,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,midwave esports,13,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,oresports,12,1,0,1,1,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,gujarat tigers,8,1,1,1,2,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,entity gaming,5,8,3,8,11,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,team psyche,4,3,4,3,7,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
liquipedia-88222-1-6,6,2023-11-07T20:35:00+05:30,Upthrust Esports Diwali Battle 2023,,Miramar,8bit,15,0,0,0,0,https://liquipedia.net/pubgmobile/Upthrust_Esports/Diwali_Battle/2023,88222,707470,2026-06-03T11:51:52Z,pubgm-2023
